id,URL,Restaurant,Longitude,Latitude,Rating,Category,PriceLevel,City
ChIJSerL17X2aS4Rk1eOXtjj7ZE,https://maps.google.com/?cid=10515311223418804115,Plan B Spanish Resto,106.7918539,-6.2206493,4.5,spanish_restaurant,MODERATE,Jakarta Selatan
ChIJL-ciuEfxaS4RTfrUMnoAYUQ,https://maps.google.com/?cid=4927219992158861901,Beautika,106.7964621,-6.2296712,4.5,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJWRjOMLXxaS4RpNsoadb-LLY,https://maps.google.com/?cid=13127147210718895012,Sate Thaican Bang Ocit 87,106.7905864,-6.2277284,4.4,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJ4_m0WLj2aS4Rnku8j0tdvyA,https://maps.google.com/?cid=2359707308880841630,Akim Bakso Ganden,106.7957109,-6.2056015,4.2,indonesian_restaurant,INEXPENSIVE,Jakarta Selatan
ChIJFXFI8NHxaS4RnY4Yogvs4QI,https://maps.google.com/?cid=207706592544067229,Kampung kecil senayan,106.7909,-6.220685,4.4,restaurant,MODERATE,Jakarta Selatan
ChIJrTZ5Ldr2aS4RSotNVDQzt2I,https://maps.google.com/?cid=7113210436300671818,Pancong Cake Rawabelong,106.7771765,-6.2064728,4.3,cafe,INEXPENSIVE,Jakarta Selatan
ChIJLem1wmXxaS4RceU7lfJLvPY,https://maps.google.com/?cid=17779168934209774961,Sate Taichan Bang Oshin,106.798436,-6.2285252,4.6,indonesian_restaurant,MODERATE,Jakarta Selatan
ChIJDUubefztaS4R0AmHLDpfJjY,https://maps.google.com/?cid=3901910830622902736,Mie Gacoan Depok Kelapa Dua,106.8531058,-6.3558018,4.3,restaurant,INEXPENSIVE,Jakarta Timur
ChIJ7Vk7ONrtaS4R46lAUtP6-So,https://maps.google.com/?cid=3096782004318939619,McDonald's Cipayung,106.8883443,-6.3313765,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ8RIM-8HsaS4R78gGvMUwlBc,https://maps.google.com/?cid=1699036585246771439,McDonald's Cibubur,106.8968912,-6.3704014,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ74P90sjtaS4RR2IyQ7nUBXA,https://maps.google.com/?cid=8072091799292895815,McDonald's Lenteng Agung,106.8357986,-6.3320116,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ49pe2dL1aS4R3467DK8qzbA,https://maps.google.com/?cid=12739885852222263007,Gubug Udang Restaurant,106.896917,-6.3700845,4.4,seafood_restaurant,MODERATE,Jakarta Timur
ChIJ7a7hvk3taS4Rr5m2T7smjnQ,https://maps.google.com/?cid=8398692941030660527,Sate Maranggi Haji Yetty - Cabang Cibubur,106.896912,-6.37538,4.4,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ39MetFzsaS4RRzeT69LY1t8,https://maps.google.com/?cid=16129317515881035591,Rumah Makan Lesehan Pondok Laras,106.8535537,-6.3552551,4.4,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJEfoSBgjtaS4R8CN6VQPTs8o,https://maps.google.com/?cid=14606250027765081072,KFC Ciracas,106.8655332,-6.3281276,4.4,restaurant,MODERATE,Jakarta Timur
ChIJk5FQbjDsaS4R6Vm4nkZxoyU,https://maps.google.com/?cid=2712135948731701737,Gubug Makan Mang Engking UI Depok,106.8316091,-6.3494287,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ2fQcxdjtaS4RtK_nbePDUVo,https://maps.google.com/?cid=6508198318095970228,SEDJUK BAKMI & KOPI CIJANTUNG,106.8642052,-6.3209407,4.7,restaurant,MODERATE,Jakarta Timur
ChIJLR2fElPtaS4RXlWGECXDORU,https://maps.google.com/?cid=1529468112427439454,McDonald's Kelapa Dua,106.8443602,-6.3546394,4.6,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJs6qqqu3saS4RIS8Em8vac_Q,https://maps.google.com/?cid=17614663135590100769,Burger King Cibubur Square,106.8898611,-6.3398719,4.5,hamburger_restaurant,MODERATE,Jakarta Timur
ChIJb1AAJtrtaS4RVUB1z90kKHA,https://maps.google.com/?cid=8081750066403295317,KFC,106.833475,-6.344744,4.4,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJmaz_LTDtaS4Rf89F9trsZVg,https://maps.google.com/?cid=6369757673164230527,Teras Rumah Nenek,106.881187,-6.3634003,4.8,cafe,MODERATE,Jakarta Timur
ChIJ-5QwxqPtaS4RfLduZRMOG2s,https://maps.google.com/?cid=7717777862898399100,Hakuna Matata Jakarta,106.8584599,-6.3184684,4.6,restaurant,MODERATE,Jakarta Timur
ChIJZRgKt9ntaS4RfdDVDhorJx4,https://maps.google.com/?cid=2172752736147591293,Warung goceng,106.841517,-6.3603102,4.4,restaurant,INEXPENSIVE,Jakarta Timur
ChIJNXapTaSTaS4R3SWlx9DcnkE,https://maps.google.com/?cid=4728459448046396893,McDonald's,106.9241296,-6.3113401,4.4,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ7Vk7ONrtaS4R46lAUtP6-So,https://maps.google.com/?cid=3096782004318939619,McDonald's Cipayung,106.8883443,-6.3313765,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ8RIM-8HsaS4R78gGvMUwlBc,https://maps.google.com/?cid=1699036585246771439,McDonald's Cibubur,106.8968912,-6.3704014,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJj_USuiiTaS4RSWI30dR1nv8,https://maps.google.com/?cid=18419289082895491657,Tsamara Resto,106.923052,-6.3414024,4.4,restaurant,MODERATE,Jakarta Timur
ChIJXwLkk8-TaS4RGKg1Ax7TPFo,https://maps.google.com/?cid=6502304087872481304,The Joglo Garden,106.9265228,-6.3530783,4.6,restaurant,MODERATE,Jakarta Timur
ChIJ49pe2dL1aS4R3467DK8qzbA,https://maps.google.com/?cid=12739885852222263007,Gubug Udang Restaurant,106.896917,-6.3700845,4.4,seafood_restaurant,MODERATE,Jakarta Timur
ChIJ7a7hvk3taS4Rr5m2T7smjnQ,https://maps.google.com/?cid=8398692941030660527,Sate Maranggi Haji Yetty - Cabang Cibubur,106.896912,-6.37538,4.4,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJEfoSBgjtaS4R8CN6VQPTs8o,https://maps.google.com/?cid=14606250027765081072,KFC Ciracas,106.8655332,-6.3281276,4.4,restaurant,MODERATE,Jakarta Timur
ChIJ2fQcxdjtaS4RtK_nbePDUVo,https://maps.google.com/?cid=6508198318095970228,SEDJUK BAKMI & KOPI CIJANTUNG,106.8642052,-6.3209407,4.7,restaurant,MODERATE,Jakarta Timur
ChIJs6qqqu3saS4RIS8Em8vac_Q,https://maps.google.com/?cid=17614663135590100769,Burger King Cibubur Square,106.8898611,-6.3398719,4.5,hamburger_restaurant,MODERATE,Jakarta Timur
ChIJmaz_LTDtaS4Rf89F9trsZVg,https://maps.google.com/?cid=6369757673164230527,Teras Rumah Nenek,106.881187,-6.3634003,4.8,cafe,MODERATE,Jakarta Timur
ChIJZ88KKaSVaS4ResKhfjAsRMw,https://maps.google.com/?cid=14718938068948206202,MAKAN BAWAH POHON,106.91466,-6.3801,4.6,restaurant,MODERATE,Jakarta Timur
ChIJdRMI7CWTaS4RrpcQNbnuqXA,https://maps.google.com/?cid=8118282282538669998,Sambal Bakar Indonesia,106.9240673,-6.30862,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJheby25qqFgUR5L_FKtg-18M,https://maps.google.com/?cid=14111817055540199396,Restoran Dae Ga,106.9032125,-6.3767539,4.4,korean_restaurant,MODERATE,Jakarta Timur
ChIJX9Q8fkDtaS4Rd0jejuahz3w,https://maps.google.com/?cid=8993584992493652087,Kupinami Caf̬ & Resto,106.8916297,-6.3171754,4.7,coffee_shop,MODERATE,Jakarta Timur
ChIJNXapTaSTaS4R3SWlx9DcnkE,https://maps.google.com/?cid=4728459448046396893,McDonald's,106.9241296,-6.3113401,4.4,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ7Vk7ONrtaS4R46lAUtP6-So,https://maps.google.com/?cid=3096782004318939619,McDonald's Cipayung,106.8883443,-6.3313765,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJu28Oso7taS4Rj3ifb7bydrc,https://maps.google.com/?cid=13220020621563361423,McDonald's Simatupang Tanjung Barat,106.8480716,-6.3036272,4.6,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJAxml5HryaS4RasiFwwBm1u0,https://maps.google.com/?cid=17137997585471359082,Ajwad Resto,106.8557735,-6.2897684,4.7,middle_eastern_restaurant,MODERATE,Jakarta Timur
ChIJEfoSBgjtaS4R8CN6VQPTs8o,https://maps.google.com/?cid=14606250027765081072,KFC Ciracas,106.8655332,-6.3281276,4.4,restaurant,MODERATE,Jakarta Timur
ChIJ2fQcxdjtaS4RtK_nbePDUVo,https://maps.google.com/?cid=6508198318095970228,SEDJUK BAKMI & KOPI CIJANTUNG,106.8642052,-6.3209407,4.7,restaurant,MODERATE,Jakarta Timur
ChIJs6qqqu3saS4RIS8Em8vac_Q,https://maps.google.com/?cid=17614663135590100769,Burger King Cibubur Square,106.8898611,-6.3398719,4.5,hamburger_restaurant,MODERATE,Jakarta Timur
ChIJmaz_LTDtaS4Rf89F9trsZVg,https://maps.google.com/?cid=6369757673164230527,Teras Rumah Nenek,106.881187,-6.3634003,4.8,cafe,MODERATE,Jakarta Timur
ChIJ-5QwxqPtaS4RfLduZRMOG2s,https://maps.google.com/?cid=7717777862898399100,Hakuna Matata Jakarta,106.8584599,-6.3184684,4.6,restaurant,MODERATE,Jakarta Timur
ChIJ5cGUCpzyaS4RN9VIuW3QWgE,https://maps.google.com/?cid=97619511620457783,RM. Karimata Taman Mini,106.8813981,-6.2920391,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJdRMI7CWTaS4RrpcQNbnuqXA,https://maps.google.com/?cid=8118282282538669998,Sambal Bakar Indonesia,106.9240673,-6.30862,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJMWlHb3zyaS4RjCXDy5xQjO4,https://maps.google.com/?cid=17189202512130024844,Sushimas,106.8602128,-6.2910584,4.5,sushi_restaurant,INEXPENSIVE,Jakarta Timur
ChIJX9Q8fkDtaS4Rd0jejuahz3w,https://maps.google.com/?cid=8993584992493652087,Kupinami Caf̬ & Resto,106.8916297,-6.3171754,4.7,coffee_shop,MODERATE,Jakarta Timur
ChIJTarTSqDtaS4Ru_xUtt8CCrA,https://maps.google.com/?cid=12684954460302408891,McDonald's Gandaria Pasar Rebo,106.8636097,-6.3522996,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJDUubefztaS4R0AmHLDpfJjY,https://maps.google.com/?cid=3901910830622902736,Mie Gacoan Depok Kelapa Dua,106.8531058,-6.3558018,4.3,restaurant,INEXPENSIVE,Jakarta Timur
ChIJ7Vk7ONrtaS4R46lAUtP6-So,https://maps.google.com/?cid=3096782004318939619,McDonald's Cipayung,106.8883443,-6.3313765,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJu28Oso7taS4Rj3ifb7bydrc,https://maps.google.com/?cid=13220020621563361423,McDonald's Simatupang Tanjung Barat,106.8480716,-6.3036272,4.6,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJAxml5HryaS4RasiFwwBm1u0,https://maps.google.com/?cid=17137997585471359082,Ajwad Resto,106.8557735,-6.2897684,4.7,middle_eastern_restaurant,MODERATE,Jakarta Timur
ChIJ74P90sjtaS4RR2IyQ7nUBXA,https://maps.google.com/?cid=8072091799292895815,McDonald's Lenteng Agung,106.8357986,-6.3320116,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJcdboxt3zaS4RHMoTtF6_WtM,https://maps.google.com/?cid=15229695503375780380,Wajan Sunda,106.830819,-6.2975051,4.4,restaurant,MODERATE,Jakarta Timur
ChIJk5FQbjDsaS4R6Vm4nkZxoyU,https://maps.google.com/?cid=2712135948731701737,Gubug Makan Mang Engking UI Depok,106.8316091,-6.3494287,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ39MetFzsaS4RRzeT69LY1t8,https://maps.google.com/?cid=16129317515881035591,Rumah Makan Lesehan Pondok Laras,106.8535537,-6.3552551,4.4,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJEfoSBgjtaS4R8CN6VQPTs8o,https://maps.google.com/?cid=14606250027765081072,KFC Ciracas,106.8655332,-6.3281276,4.4,restaurant,MODERATE,Jakarta Timur
ChIJLR2fElPtaS4RXlWGECXDORU,https://maps.google.com/?cid=1529468112427439454,McDonald's Kelapa Dua,106.8443602,-6.3546394,4.6,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ2fQcxdjtaS4RtK_nbePDUVo,https://maps.google.com/?cid=6508198318095970228,SEDJUK BAKMI & KOPI CIJANTUNG,106.8642052,-6.3209407,4.7,restaurant,MODERATE,Jakarta Timur
ChIJb1AAJtrtaS4RVUB1z90kKHA,https://maps.google.com/?cid=8081750066403295317,KFC,106.833475,-6.344744,4.4,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJs6qqqu3saS4RIS8Em8vac_Q,https://maps.google.com/?cid=17614663135590100769,Burger King Cibubur Square,106.8898611,-6.3398719,4.5,hamburger_restaurant,MODERATE,Jakarta Timur
ChIJkVigp7vtaS4RWSOk07-vJKI,https://maps.google.com/?cid=11683656571730273113,Oh My Grill Margonda,106.8342004,-6.3657154,4.4,restaurant,MODERATE,Jakarta Timur
ChIJmaz_LTDtaS4Rf89F9trsZVg,https://maps.google.com/?cid=6369757673164230527,Teras Rumah Nenek,106.881187,-6.3634003,4.8,cafe,MODERATE,Jakarta Timur
ChIJ-5QwxqPtaS4RfLduZRMOG2s,https://maps.google.com/?cid=7717777862898399100,Hakuna Matata Jakarta,106.8584599,-6.3184684,4.6,restaurant,MODERATE,Jakarta Timur
ChIJdZA4JdfzaS4R5xPEvLXFI5s,https://maps.google.com/?cid=11178996084410422247,Warunk WOW KWB Jakarta Selatan,106.8311636,-6.2629467,4,restaurant,MODERATE,Jakarta Timur
ChIJw5YEX7XxaS4RlLmg9SOZvCQ,https://maps.google.com/?cid=2647159060710865300,Cerita Rasa Restaurant,106.8177559,-6.2893489,4.5,restaurant,MODERATE,Jakarta Timur
ChIJu28Oso7taS4Rj3ifb7bydrc,https://maps.google.com/?cid=13220020621563361423,McDonald's Simatupang Tanjung Barat,106.8480716,-6.3036272,4.6,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ7e_pVQPzaS4Rs6W4T09X0c4,https://maps.google.com/?cid=14902788640097215923,Kalia Restaurant,106.8604845,-6.2365684,4.5,restaurant,MODERATE,Jakarta Timur
ChIJoy8rRbnzaS4R-pHpohIymII,https://maps.google.com/?cid=9410326477014667770,Hachi Grill Gatot Subroto,106.8373886,-6.2404563,4.9,japanese_restaurant,MODERATE,Jakarta Timur
ChIJu9y7OwvzaS4RLbblSdhvIEw,https://maps.google.com/?cid=5485507320880674349,McDonald's Otista Raya,106.8690813,-6.2369158,4.4,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJSVSfvB_yaS4RssHFo5XfRqI,https://maps.google.com/?cid=11693279316304839090,Hachi Grill Ampera,106.8187574,-6.2871337,4.8,japanese_restaurant,MODERATE,Jakarta Timur
ChIJAxml5HryaS4RasiFwwBm1u0,https://maps.google.com/?cid=17137997585471359082,Ajwad Resto,106.8557735,-6.2897684,4.7,middle_eastern_restaurant,MODERATE,Jakarta Timur
ChIJSZyT-qjzaS4RhS1PvRUvQfo,https://maps.google.com/?cid=18032746153385078149,Winglok Hongkong Dimsum Tebet,106.8476192,-6.2383173,4.7,restaurant,MODERATE,Jakarta Timur
ChIJcdboxt3zaS4RHMoTtF6_WtM,https://maps.google.com/?cid=15229695503375780380,Wajan Sunda,106.830819,-6.2975051,4.4,restaurant,MODERATE,Jakarta Timur
ChIJ20UVgSbyaS4RLa4dv3qEvX4,https://maps.google.com/?cid=9132601282104503853,Waroeng Aceh Kemang,106.8233078,-6.2584304,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJx8bLpHbzaS4RsFAwIAC2wj0,https://maps.google.com/?cid=4450319493451763888,SEDJUK BAKMI & KOPI PEJATEN,106.8256265,-6.2710395,4.6,restaurant,MODERATE,Jakarta Timur
ChIJc6wa9W_zaS4RjfUassyuqg8,https://maps.google.com/?cid=1128906850794403213,Penang Bistro Gatot Subroto,106.8395791,-6.2416272,4.7,restaurant,EXPENSIVE,Jakarta Timur
ChIJ6UXad2ryaS4RpVDe8qU-Vew,https://maps.google.com/?cid=17029586448436580517,Bakso Titoti Wonogiri,106.846625,-6.2698674,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJCShkYPmMaS4R3pNBQBdmAls,https://maps.google.com/?cid=6557916257453183966,Grand Kota Bintang,106.9570136,-6.2492491,4.5,restaurant,MODERATE,Jakarta Timur
ChIJt0saXciMaS4RBl9uhuG2k8Q,https://maps.google.com/?cid=14164866332749618950,McDonald's Duren Sawit,106.9228532,-6.2273361,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJD9Kf0LmNaS4RDi7U4M1dEXc,https://maps.google.com/?cid=8579741903939186190,"Sambal Bakar Indonesia, Duren Sawit",106.9149136,-6.2219832,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJeTei2PONaS4RsQApqMbuzmo,https://maps.google.com/?cid=7696351350214951089,Talaga Sampireun Grand Kota Bintang Bekasi,106.9582972,-6.2446327,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ-6ep7C3zaS4RNRox-sxIgrs,https://maps.google.com/?cid=13511441877272959541,KFC Kalimalang,106.907827,-6.2466739,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJBcakvNuMaS4RGQBvopI09QA,https://maps.google.com/?cid=69019173689163801,Pagi Sore Kalimalang,106.928609,-6.248034,4.6,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ05wcAKf0aS4RvHomqe6POO8,https://maps.google.com/?cid=17237685828963433148,Nasi Bebek Mak Isa 1,106.8948146,-6.2107032,4.3,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJKSl1EKr0aS4Rpo9f11JQ6z8,https://maps.google.com/?cid=4605863360647368614,Pancong Rest Coffee,106.9071292,-6.2139543,4.5,restaurant,INEXPENSIVE,Jakarta Timur
ChIJOe9tVirzaS4RXJX_JzOewDw,https://maps.google.com/?cid=4377672780355704156,Pizza Hut Restoran,106.9096394,-6.252949,4.6,pizza_restaurant,MODERATE,Jakarta Timur
ChIJu3ClxTnzaS4RCTC2EJpFX6s,https://maps.google.com/?cid=12348665231280844809,McDonald's,106.8997062,-6.238565,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJweTMs6j0aS4RwjxlK73JD5I,https://maps.google.com/?cid=10524852668502195394,Nasi Uduk dan Ayam Goreng Mat Lengket,106.9013024,-6.2100327,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJIaIXjNKMaS4R5CcJl8RBQTw,https://maps.google.com/?cid=4341823828365223908,Masalalu,106.914632,-6.245832,4.7,coffee_shop,MODERATE,Jakarta Timur
ChIJa4B4lmDzaS4R3sZ34uLKTqg,https://maps.google.com/?cid=12127853922366244574,Sari Idaman,106.8875172,-6.2189142,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ5Vs_ghqNaS4R-eqbQxvCr4Y,https://maps.google.com/?cid=9705189144360905465,Bakmi Golek,106.9154945,-6.2478645,4.5,restaurant,MODERATE,Jakarta Timur
ChIJC_KbAl_zaS4RJvFekDQDIe4,https://maps.google.com/?cid=17158999579553624358,COVERAGE COFFEE & EATERY,106.8908617,-6.2391857,4.4,cafe,MODERATE,Jakarta Timur
ChIJ05wcAKf0aS4RvHomqe6POO8,https://maps.google.com/?cid=17237685828963433148,Nasi Bebek Mak Isa 1,106.8948146,-6.2107032,4.3,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJY5B18Q_zaS4ROmTdEKBDOoM,https://maps.google.com/?cid=9455944722374550586,Bruen Coffee & Kitchen,106.8759921,-6.2326211,4.6,restaurant,MODERATE,Jakarta Timur
ChIJkzarlI70aS4RLdQw5l4qOEY,https://maps.google.com/?cid=5059840768428004397,Lapo Marpadotbe,106.8734416,-6.2055867,4.6,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJGzoZxJP0aS4REtJmXj9Frvk,https://maps.google.com/?cid=17991393699860763154,Bakso Bakwan Malang Cak Su Kumis,106.8805771,-6.1994066,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJa4B4lmDzaS4R3sZ34uLKTqg,https://maps.google.com/?cid=12127853922366244574,Sari Idaman,106.8875172,-6.2189142,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJb_Yk3Ov0aS4RhaG9Fw3Hu1g,https://maps.google.com/?cid=6393922955029356933,Asinan Betawi H.Mansyur Kamboja,106.8849725,-6.2008668,4.6,indonesian_restaurant,INEXPENSIVE,Jakarta Timur
ChIJyeJvxID0aS4RWUMQqBnZ8s0,https://maps.google.com/?cid=14840162426356253529,Asinan Betawi Asymuni/H. Udin/Hj. Tati,106.8671356,-6.2116223,4.7,indonesian_restaurant,INEXPENSIVE,Jakarta Timur
ChIJiwtU6WjzaS4Rk5X_6RdI6fc,https://maps.google.com/?cid=17863888664489072019,Mie Ayam Bangka Asan Cipinang,106.8844551,-6.2257278,4.5,restaurant,INEXPENSIVE,Jakarta Timur
ChIJsXi-s5X0aS4RgjcEfklLYB4,https://maps.google.com/?cid=2188832197920962434,Riung Tenda Rawamangun,106.8857839,-6.2013065,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJITcfLlzzaS4RcF7wy9F_O70,https://maps.google.com/?cid=13635632835840728688,Bakso Kriting,106.8921348,-6.2204459,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJx1v_Rn30aS4RNI0JeL4tFkk,https://maps.google.com/?cid=5266447110337301812,Kedai Kayumanis,106.86379,-6.2064745,4.4,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ__Exc3DzaS4R7UiHRF_IYjY,https://maps.google.com/?cid=3918914937262917869,Sate Kambing Haji Giyo,106.8756022,-6.2262954,4.2,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJzdKrwH_0aS4Rx21hXWxhTYg,https://maps.google.com/?cid=9821613480415948231,Warung Sate Keroncong,106.8635739,-6.2144348,4.6,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJteMkEHn1aS4RN4hz31qBcao,https://maps.google.com/?cid=12281739886111983671,Tent Suki & Barbeque,106.8860477,-6.2044266,4.5,japanese_restaurant,MODERATE,Jakarta Timur
ChIJExQ7NI_0aS4R5FlBnGjqEjU,https://maps.google.com/?cid=3824376768609999332,Teman Kita Cafe & Resto,106.871266,-6.2042673,4.5,cafe,INEXPENSIVE,Jakarta Timur
ChIJt0saXciMaS4RBl9uhuG2k8Q,https://maps.google.com/?cid=14164866332749618950,McDonald's Duren Sawit,106.9228532,-6.2273361,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJQ3hLY0r1aS4RFpFR8od4tSI,https://maps.google.com/?cid=2501037693355528470,Wiro Sableng 212 Kelapa Gading,106.9089566,-6.1526374,4.6,seafood_restaurant,MODERATE,Jakarta Timur
ChIJD9Kf0LmNaS4RDi7U4M1dEXc,https://maps.google.com/?cid=8579741903939186190,"Sambal Bakar Indonesia, Duren Sawit",106.9149136,-6.2219832,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJG4-D9ar1aS4RJTTxFmDHDbw,https://maps.google.com/?cid=13550706069343384613,Wiro Sableng Garden,106.9096753,-6.1507078,4.7,seafood_restaurant,EXPENSIVE,Jakarta Timur
ChIJl4fMqy_1aS4R5xoMQPoxM5o,https://maps.google.com/?cid=11111279656539265767,Seafood Ayu,106.8954508,-6.1559008,4.5,seafood_restaurant,MODERATE,Jakarta Timur
ChIJYbhHTSb1aS4RJPVOtgpp0uY,https://maps.google.com/?cid=16632471868561880356,Sop Konro Karebosi,106.8985589,-6.1709232,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ7ybbNCf1aS4RigxlWUrvwGo,https://maps.google.com/?cid=7692411266155220106,Pallubasa Serigala Kelapa Gading,106.8977585,-6.1731223,4.6,restaurant,MODERATE,Jakarta Timur
ChIJE7A-ASX1aS4RgU3if_Is0hE,https://maps.google.com/?cid=1284138263793257857,McDonald's Pemuda,106.8815855,-6.1928302,4.6,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ05wcAKf0aS4RvHomqe6POO8,https://maps.google.com/?cid=17237685828963433148,Nasi Bebek Mak Isa 1,106.8948146,-6.2107032,4.3,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ65WM1EX1aS4RC4qQ0uA9BiU,https://maps.google.com/?cid=2667887865078254091,Oh My Grill,106.9093581,-6.1470797,4.4,restaurant,MODERATE,Jakarta Timur
ChIJKSl1EKr0aS4Rpo9f11JQ6z8,https://maps.google.com/?cid=4605863360647368614,Pancong Rest Coffee,106.9071292,-6.2139543,4.5,restaurant,INEXPENSIVE,Jakarta Timur
ChIJGzoZxJP0aS4REtJmXj9Frvk,https://maps.google.com/?cid=17991393699860763154,Bakso Bakwan Malang Cak Su Kumis,106.8805771,-6.1994066,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJweTMs6j0aS4RwjxlK73JD5I,https://maps.google.com/?cid=10524852668502195394,Nasi Uduk dan Ayam Goreng Mat Lengket,106.9013024,-6.2100327,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJox27L32LaS4RcY3F_qyw4j8,https://maps.google.com/?cid=4603436026181291377,McDonald's Sedayu City,106.9308542,-6.1607237,4.5,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJa4B4lmDzaS4R3sZ34uLKTqg,https://maps.google.com/?cid=12127853922366244574,Sari Idaman,106.8875172,-6.2189142,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJF-h-Ayj1aS4RA6320TSozzY,https://maps.google.com/?cid=3949560343041584387,ANORA Jakarta,106.8717665,-6.1963696,4.2,restaurant,MODERATE,Jakarta Timur
ChIJYbhHTSb1aS4RJPVOtgpp0uY,https://maps.google.com/?cid=16632471868561880356,Sop Konro Karebosi,106.8985589,-6.1709232,4.5,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJ7ybbNCf1aS4RigxlWUrvwGo,https://maps.google.com/?cid=7692411266155220106,Pallubasa Serigala Kelapa Gading,106.8977585,-6.1731223,4.6,restaurant,MODERATE,Jakarta Timur
ChIJVwCjVyr1aS4RMdPPL32CbwM,https://maps.google.com/?cid=247559978713338673,Sate Maranggi Haji Yetty Cabang Cempaka Putih,106.8747042,-6.1674273,4.4,restaurant,MODERATE,Jakarta Timur
ChIJE7A-ASX1aS4RgU3if_Is0hE,https://maps.google.com/?cid=1284138263793257857,McDonald's Pemuda,106.8815855,-6.1928302,4.6,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJZUiJq9n0aS4R-14clYbTuBo,https://maps.google.com/?cid=1925521415681629947,KFC Cempaka Putih,106.8732077,-6.1766336,4.4,fast_food_restaurant,MODERATE,Jakarta Timur
ChIJ1ReR3v30aS4RpnmaA7vHWhk,https://maps.google.com/?cid=1826992204885424550,Pagi Sore Restaurant,106.8714738,-6.1764743,4.6,indonesian_restaurant,MODERATE,Jakarta Timur
ChIJyyHlfwD1aS4RCrKSZsqUtdg,https://maps.google.com/?cid=15615550880002257418,Waroeng Steak & Shake Cempaka Putih Jakarta,106.8604334,-6.1744169,4.4,steak_house,MODERATE,Jakarta Timur
